,MoviesId,Title,Genres
2351,1417,"Portrait of a Lady, The (1996)",Drama
2352,1419,Walkabout (1971),Drama
2353,1420,Message to Love: The Isle of Wight Festival (1996),Documentary
2354,1421,Grateful Dead (1995),Documentary
2355,1422,Murder at 1600 (1997),Mystery
2356,1422,Murder at 1600 (1997),Thriller
2357,1423,Hearts and Minds (1996),Drama
2358,1424,Inside (1996),Action
2359,1425,Fierce Creatures (1997),Comedy
2360,1426,Zeus and Roxanne (1997),Children's
2361,1427,Turbulence (1997),Thriller
2362,1428,Angel Baby (1995),Drama
2363,1429,Jackie Chan's First Strike (1996),Action
2364,1430,Underworld (1997),Thriller
2365,1431,Beverly Hills Ninja (1997),Action
2366,1431,Beverly Hills Ninja (1997),Comedy
2367,1432,Metro (1997),Action
2368,1433,"Machine, The (1994)",Comedy
2369,1433,"Machine, The (1994)",Horror
2370,1434,"Stranger, The (1994)",Action
2371,1436,Falling in Love Again (1980),Comedy
2372,1437,"Cement Garden, The (1993)",Drama
2373,1438,Dante's Peak (1997),Action
2374,1438,Dante's Peak (1997),Thriller
2375,1439,Meet Wally Sparks (1997),Comedy
2376,1440,Amos & Andrew (1993),Comedy
2377,1441,Benny & Joon (1993),Comedy
2378,1441,Benny & Joon (1993),Romance
2379,1442,Prefontaine (1997),Drama
2380,1443,"Tickle in the Heart, A (1996)",Documentary
2381,1444,Guantanamera (1994),Comedy
2382,1445,McHale's Navy (1997),Comedy
2383,1445,McHale's Navy (1997),War
2384,1446,Kolya (1996),Comedy
2385,1447,Gridlock'd (1997),Crime
2386,1448,Fire on the Mountain (1996),Documentary
2387,1449,Waiting for Guffman (1996),Comedy
2388,1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
2389,1453,"Beautician and the Beast, The (1997)",Comedy
2390,1453,"Beautician and the Beast, The (1997)",Romance
2391,1454,SubUrbia (1997),Comedy
2392,1455,Hotel de Love (1996),Comedy
2393,1455,Hotel de Love (1996),Romance
2394,1456,"Pest, The (1997)",Comedy
2395,1457,Fools Rush In (1997),Comedy
2396,1457,Fools Rush In (1997),Romance
2397,1458,Touch (1997),Romance
2398,1459,Absolute Power (1997),Mystery
2399,1459,Absolute Power (1997),Thriller
2400,1460,That Darn Cat! (1997),Children's
2401,1460,That Darn Cat! (1997),Comedy
2402,1460,That Darn Cat! (1997),Mystery
2403,1461,Vegas Vacation (1997),Comedy
2404,1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary
2405,1463,That Old Feeling (1997),Comedy
2406,1463,That Old Feeling (1997),Romance
2407,1464,Lost Highway (1997),Mystery
2408,1465,Rosewood (1997),Drama
2409,1466,Donnie Brasco (1997),Crime
2410,1466,Donnie Brasco (1997),Drama
2411,1467,Salut cousin! (1996),Comedy
2412,1467,Salut cousin! (1996),Drama
2413,1468,Booty Call (1997),Comedy
2414,1468,Booty Call (1997),Romance
2415,1470,Rhyme & Reason (1997),Documentary
2416,1471,Boys Life 2 (1997),Drama
2417,1472,City of Industry (1997),Crime
2418,1472,City of Industry (1997),Thriller
2419,1473,Best Men (1997),Action
2420,1473,Best Men (1997),Comedy
2421,1473,Best Men (1997),Crime
2422,1473,Best Men (1997),Drama
2423,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's
2424,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Comedy
2425,1475,Kama Sutra: A Tale of Love (1996),Romance
2426,1476,Private Parts (1997),Comedy
2427,1476,Private Parts (1997),Drama
2428,1477,Love Jones (1997),Romance
2429,1479,"Saint, The (1997)",Action
2430,1479,"Saint, The (1997)",Romance
2431,1479,"Saint, The (1997)",Thriller
2432,1480,Smilla's Sense of Snow (1997),Action
2433,1480,Smilla's Sense of Snow (1997),Drama
2434,1480,Smilla's Sense of Snow (1997),Thriller
2435,1482,"Van, The (1996)",Comedy
2436,1482,"Van, The (1996)",Drama
2437,1483,Crash (1996),Drama
2438,1483,Crash (1996),Thriller
2439,1484,"Daytrippers, The (1996)",Mystery
2440,1485,Liar Liar (1997),Comedy
2441,1486,"Quiet Room, The (1996)",Drama
2442,1487,Selena (1997),Drama
2443,1487,Selena (1997),Musical
2444,1488,"Devil's Own, The (1997)",Action
2445,1488,"Devil's Own, The (1997)",Drama
2446,1488,"Devil's Own, The (1997)",Thriller
2447,1488,"Devil's Own, The (1997)",War
2448,1489,Cats Don't Dance (1997),Animation
2449,1489,Cats Don't Dance (1997),Children's
2450,1489,Cats Don't Dance (1997),Musical
2451,1490,B*A*P*S (1997),Comedy
2452,1493,Love and Other Catastrophes (1996),Romance
2453,1494,"Sixth Man, The (1997)",Comedy
2454,1495,Turbo: A Power Rangers Movie (1997),Action
2455,1495,Turbo: A Power Rangers Movie (1997),Adventure
2456,1495,Turbo: A Power Rangers Movie (1997),Children's
2457,1496,Anna Karenina (1997),Drama
2458,1496,Anna Karenina (1997),Romance
2459,1497,Double Team (1997),Action
2460,1498,Inventing the Abbotts (1997),Drama
2461,1498,Inventing the Abbotts (1997),Romance
2462,1499,Anaconda (1997),Action
2463,1499,Anaconda (1997),Adventure
2464,1499,Anaconda (1997),Thriller
2465,1500,Grosse Pointe Blank (1997),Comedy
2466,1500,Grosse Pointe Blank (1997),Crime
2467,1501,Keys to Tulsa (1997),Crime
2468,1502,Kissed (1996),Romance
2469,1503,8 Heads in a Duffel Bag (1997),Comedy
2470,1504,Hollow Reed (1996),Drama
2471,1507,Paradise Road (1997),Drama
2472,1507,Paradise Road (1997),War
2473,1508,Traveller (1997),Drama
2474,1509,All Over Me (1997),Drama
2475,1510,"Brother's Kiss, A (1997)",Drama
2476,1511,A Chef in Love (1996),Comedy
2477,1513,Romy and Michele's High School Reunion (1997),Comedy
2478,1514,Temptress Moon (Feng Yue) (1996),Romance
2479,1515,Volcano (1997),Drama
2480,1515,Volcano (1997),Thriller
2481,1516,Children of the Revolution (1996),Comedy
2482,1517,Austin Powers: International Man of Mystery (1997),Comedy
2483,1518,Breakdown (1997),Action
2484,1518,Breakdown (1997),Thriller
2485,1519,Broken English (1996),Drama
2486,1520,Commandments (1997),Romance
2487,1522,Ripe (1996),Drama
2488,1523,"Truth or Consequences, N.M. (1997)",Action
2489,1523,"Truth or Consequences, N.M. (1997)",Crime
2490,1523,"Truth or Consequences, N.M. (1997)",Romance
2491,1524,"Turning, The (1992)",Drama
2492,1525,Warriors of Virtue (1997),Action
2493,1525,Warriors of Virtue (1997),Adventure
2494,1525,Warriors of Virtue (1997),Children's
2495,1525,Warriors of Virtue (1997),Fantasy
2496,1526,Fathers' Day (1997),Comedy
2497,1527,"Fifth Element, The (1997)",Action
2498,1527,"Fifth Element, The (1997)",Sci-Fi
2499,1528,Intimate Relations (1996),Comedy
2500,1529,Nowhere (1997),Drama
2501,1531,Losing Chase (1996),Drama
2502,1532,Sprung (1997),Comedy
2503,1533,"Promise, The (La Promesse) (1996)",Drama
2504,1534,"Bonheur, Le (1965)",Drama
2505,1535,Love! Valour! Compassion! (1997),Drama
2506,1535,Love! Valour! Compassion! (1997),Romance
2507,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy
2508,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure
2509,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Children's
2510,1539,Twin Town (1997),Comedy
2511,1539,Twin Town (1997),Crime
2512,1541,Addicted to Love (1997),Comedy
2513,1541,Addicted to Love (1997),Romance
2514,1542,Brassed Off (1996),Comedy
2515,1542,Brassed Off (1996),Drama
2516,1542,Brassed Off (1996),Romance
2517,1543,"Designated Mourner, The (1997)",Drama
2518,1544,"Lost World: Jurassic Park, The (1997)",Action
2519,1544,"Lost World: Jurassic Park, The (1997)",Adventure
2520,1544,"Lost World: Jurassic Park, The (1997)",Sci-Fi
2521,1544,"Lost World: Jurassic Park, The (1997)",Thriller
2522,1545,Ponette (1996),Drama
2523,1546,Schizopolis (1996),Comedy
2524,1547,Shiloh (1997),Children's
2525,1547,Shiloh (1997),Drama
2526,1548,"War at Home, The (1996)",Drama
2527,1549,Rough Magic (1995),Drama
2528,1549,Rough Magic (1995),Romance
2529,1550,Trial and Error (1997),Comedy
2530,1550,Trial and Error (1997),Romance
2531,1551,Buddy (1997),Adventure
2532,1551,Buddy (1997),Children's
2533,1551,Buddy (1997),Drama
2534,1552,Con Air (1997),Action
2535,1552,Con Air (1997),Adventure
2536,1552,Con Air (1997),Thriller
2537,1553,Late Bloomers (1996),Comedy
2538,1554,"Pillow Book, The (1995)",Drama
2539,1554,"Pillow Book, The (1995)",Romance
2540,1555,"To Have, or Not (1995)",Drama
2541,1556,Speed 2: Cruise Control (1997),Action
2542,1556,Speed 2: Cruise Control (1997),Romance
2543,1556,Speed 2: Cruise Control (1997),Thriller
2544,1557,Squeeze (1996),Drama
2545,1558,Sudden Manhattan (1996),Comedy
2546,1559,"Next Step, The (1995)",Drama
2547,1561,Wedding Bell Blues (1996),Comedy
2548,1562,Batman & Robin (1997),Action
2549,1562,Batman & Robin (1997),Adventure
2550,1562,Batman & Robin (1997),Crime
2551,1563,Dream With the Fishes (1997),Drama
2552,1564,Roseanna's Grave (For Roseanna) (1997),Comedy
2553,1564,Roseanna's Grave (For Roseanna) (1997),Romance
2554,1565,Head Above Water (1996),Comedy
2555,1565,Head Above Water (1996),Thriller
2556,1566,Hercules (1997),Adventure
2557,1566,Hercules (1997),Animation
2558,1566,Hercules (1997),Children's
2559,1566,Hercules (1997),Comedy
2560,1566,Hercules (1997),Musical
2561,1567,"Last Time I Committed Suicide, The (1997)",Drama
2562,1568,MURDER and murder (1996),Crime
2563,1568,MURDER and murder (1996),Drama
2564,1568,MURDER and murder (1996),Mystery
2565,1569,My Best Friend's Wedding (1997),Comedy
2566,1569,My Best Friend's Wedding (1997),Romance
2567,1570,Tetsuo II: Body Hammer (1992),Sci-Fi
2568,1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy
2569,1571,When the Cats Away (Chacun cherche son chat) (1996),Romance
2570,1572,Contempt (Le Mépris) (1963),Drama
2571,1573,Face/Off (1997),Action
2572,1573,Face/Off (1997),Sci-Fi
2573,1573,Face/Off (1997),Thriller
2574,1574,Fall (1997),Romance
2575,1575,Gabbeh (1996),Drama
2576,1577,Mondo (1996),Drama
2577,1578,"Innocent Sleep, The (1995)",Crime
2578,1579,For Ever Mozart (1996),Drama
2579,1580,Men in Black (1997),Action
2580,1580,Men in Black (1997),Adventure
2581,1580,Men in Black (1997),Comedy
2582,1580,Men in Black (1997),Sci-Fi
2583,1581,Out to Sea (1997),Comedy
2584,1582,Wild America (1997),Adventure
2585,1582,Wild America (1997),Children's
2586,1583,"Simple Wish, A (1997)",Children's
2587,1583,"Simple Wish, A (1997)",Fantasy
2588,1584,Contact (1997),Drama
2589,1584,Contact (1997),Sci-Fi
2590,1585,Love Serenade (1996),Comedy
2591,1586,G.I. Jane (1997),Action
2592,1586,G.I. Jane (1997),Drama
2593,1586,G.I. Jane (1997),War
2594,1587,Conan the Barbarian (1982),Action
2595,1587,Conan the Barbarian (1982),Adventure
2596,1588,George of the Jungle (1997),Children's
2597,1588,George of the Jungle (1997),Comedy
2598,1589,Cop Land (1997),Crime
2599,1589,Cop Land (1997),Drama
2600,1589,Cop Land (1997),Mystery
2601,1590,Event Horizon (1997),Action
2602,1590,Event Horizon (1997),Mystery
2603,1590,Event Horizon (1997),Sci-Fi
2604,1590,Event Horizon (1997),Thriller
2605,1591,Spawn (1997),Action
2606,1591,Spawn (1997),Adventure
2607,1591,Spawn (1997),Sci-Fi
2608,1591,Spawn (1997),Thriller
2609,1592,Air Bud (1997),Children's
2610,1592,Air Bud (1997),Comedy
2611,1593,Picture Perfect (1997),Comedy
2612,1593,Picture Perfect (1997),Romance
2613,1594,In the Company of Men (1997),Drama
2614,1595,Free Willy 3: The Rescue (1997),Adventure
2615,1595,Free Willy 3: The Rescue (1997),Children's
2616,1595,Free Willy 3: The Rescue (1997),Drama
2617,1596,Career Girls (1997),Drama
2618,1597,Conspiracy Theory (1997),Action
2619,1597,Conspiracy Theory (1997),Mystery
2620,1597,Conspiracy Theory (1997),Romance
2621,1597,Conspiracy Theory (1997),Thriller
2622,1598,Desperate Measures (1998),Crime
2623,1598,Desperate Measures (1998),Drama
2624,1598,Desperate Measures (1998),Thriller
2625,1599,Steel (1997),Action
2626,1600,She's So Lovely (1997),Drama
2627,1600,She's So Lovely (1997),Romance
2628,1601,Hoodlum (1997),Crime
2629,1601,Hoodlum (1997),Drama
2630,1601,Hoodlum (1997),Film-Noir
2631,1602,Leave It to Beaver (1997),Comedy
2632,1603,Mimic (1997),Sci-Fi
2633,1603,Mimic (1997),Thriller
2634,1604,Money Talks (1997),Action
2635,1604,Money Talks (1997),Comedy
2636,1605,Excess Baggage (1997),Adventure
2637,1605,Excess Baggage (1997),Romance
2638,1606,Kull the Conqueror (1997),Action
2639,1606,Kull the Conqueror (1997),Adventure
2640,1608,Air Force One (1997),Action
2641,1608,Air Force One (1997),Thriller
2642,1609,187 (1997),Drama
2643,1610,"Hunt for Red October, The (1990)",Action
2644,1610,"Hunt for Red October, The (1990)",Thriller
2645,1611,My Own Private Idaho (1991),Drama
2646,1612,"Kiss Me, Guido (1997)",Comedy
2647,1613,Star Maps (1997),Drama
2648,1614,In & Out (1997),Comedy
2649,1615,"Edge, The (1997)",Adventure
2650,1615,"Edge, The (1997)",Thriller
2651,1616,"Peacemaker, The (1997)",Action
2652,1616,"Peacemaker, The (1997)",Thriller
2653,1616,"Peacemaker, The (1997)",War
2654,1617,L.A. Confidential (1997),Crime
2655,1617,L.A. Confidential (1997),Film-Noir
2656,1617,L.A. Confidential (1997),Mystery
2657,1617,L.A. Confidential (1997),Thriller
2658,1619,Seven Years in Tibet (1997),Drama
2659,1619,Seven Years in Tibet (1997),War
2660,1620,Kiss the Girls (1997),Crime
2661,1620,Kiss the Girls (1997),Drama
2662,1620,Kiss the Girls (1997),Thriller
2663,1621,Soul Food (1997),Drama
2664,1622,Kicked in the Head (1997),Comedy
2665,1622,Kicked in the Head (1997),Drama
2666,1623,Wishmaster (1997),Horror
2667,1624,"Thousand Acres, A (1997)",Drama
2668,1625,"Game, The (1997)",Mystery
2669,1625,"Game, The (1997)",Thriller
2670,1626,Fire Down Below (1997),Action
2671,1626,Fire Down Below (1997),Drama
2672,1626,Fire Down Below (1997),Thriller
2673,1627,U Turn (1997),Action
2674,1627,U Turn (1997),Crime
2675,1627,U Turn (1997),Mystery
2676,1628,"Locusts, The (1997)",Drama
2677,1629,"MatchMaker, The (1997)",Comedy
2678,1629,"MatchMaker, The (1997)",Romance
2679,1630,"Lay of the Land, The (1997)",Comedy
2680,1630,"Lay of the Land, The (1997)",Drama
2681,1631,"Assignment, The (1997)",Thriller
2682,1632,"Smile Like Yours, A (1997)",Comedy
2683,1632,"Smile Like Yours, A (1997)",Romance
2684,1633,Ulee's Gold (1997),Drama
2685,1635,"Ice Storm, The (1997)",Drama
2686,1636,Stag (1997),Action
2687,1636,Stag (1997),Thriller
2688,1639,Chasing Amy (1997),Drama
2689,1639,Chasing Amy (1997),Romance
2690,1640,How to Be a Player (1997),Comedy
2691,1641,"Full Monty, The (1997)",Comedy
2692,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy
2693,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Drama
2694,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama
2695,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Romance
2696,1644,I Know What You Did Last Summer (1997),Horror
2697,1644,I Know What You Did Last Summer (1997),Mystery
2698,1644,I Know What You Did Last Summer (1997),Thriller
2699,1645,"Devil's Advocate, The (1997)",Crime
2700,1645,"Devil's Advocate, The (1997)",Horror
2701,1645,"Devil's Advocate, The (1997)",Mystery
2702,1645,"Devil's Advocate, The (1997)",Thriller
2703,1646,Rocket Man (1997),Comedy
2704,1647,Playing God (1997),Crime
2705,1647,Playing God (1997),Thriller
2706,1648,"House of Yes, The (1997)",Comedy
2707,1648,"House of Yes, The (1997)",Drama
2708,1648,"House of Yes, The (1997)",Thriller
2709,1649,"Fast, Cheap & Out of Control (1997)",Documentary
2710,1650,Washington Square (1997),Drama
2711,1651,Telling Lies in America (1997),Drama
2712,1652,Year of the Horse (1997),Documentary
2713,1653,Gattaca (1997),Drama
2714,1653,Gattaca (1997),Sci-Fi
2715,1653,Gattaca (1997),Thriller
2716,1654,FairyTale: A True Story (1997),Children's
2717,1654,FairyTale: A True Story (1997),Drama
2718,1654,FairyTale: A True Story (1997),Fantasy
2719,1655,Phantoms (1998),Horror
2720,1656,Swept from the Sea (1997),Romance
2721,1657,Wonderland (1997),Documentary
2722,1658,"Life Less Ordinary, A (1997)",Romance
2723,1658,"Life Less Ordinary, A (1997)",Thriller
2724,1659,Hurricane Streets (1998),Drama
2725,1660,Eve's Bayou (1997),Drama
2726,1661,Switchback (1997),Thriller
2727,1662,Gang Related (1997),Crime
2728,1663,Stripes (1981),Comedy
2729,1664,Nénette et Boni (1996),Drama
2730,1665,Bean (1997),Comedy
2731,1666,Hugo Pool (1997),Romance
2732,1667,Mad City (1997),Action
2733,1667,Mad City (1997),Drama
2734,1668,One Night Stand (1997),Drama
2735,1669,"Tango Lesson, The (1997)",Romance
2736,1670,Welcome To Sarajevo (1997),Drama
2737,1670,Welcome To Sarajevo (1997),War
2738,1671,Deceiver (1997),Crime
2739,1672,"Rainmaker, The (1997)",Drama
2740,1673,Boogie Nights (1997),Drama
2741,1674,Witness (1985),Drama
2742,1674,Witness (1985),Romance
2743,1674,Witness (1985),Thriller
2744,1675,Incognito (1997),Crime
2745,1675,Incognito (1997),Thriller
2746,1676,Starship Troopers (1997),Action
2747,1676,Starship Troopers (1997),Adventure
2748,1676,Starship Troopers (1997),Sci-Fi
2749,1676,Starship Troopers (1997),War
2750,1677,Critical Care (1997),Comedy
2751,1678,"Joy Luck Club, The (1993)",Drama
2752,1679,Chairman of the Board (1998),Comedy
2753,1680,Sliding Doors (1998),Drama
2754,1680,Sliding Doors (1998),Romance
2755,1681,Mortal Kombat: Annihilation (1997),Action
2756,1681,Mortal Kombat: Annihilation (1997),Adventure
2757,1682,"Truman Show, The (1998)",Drama
2758,1683,"Wings of the Dove, The (1997)",Drama
2759,1683,"Wings of the Dove, The (1997)",Romance
2760,1683,"Wings of the Dove, The (1997)",Thriller
2761,1684,Mrs. Dalloway (1997),Romance
2762,1685,"I Love You, I Love You Not (1996)",Romance
2763,1686,Red Corner (1997),Crime
2764,1686,Red Corner (1997),Thriller
2765,1687,"Jackal, The (1997)",Action
2766,1687,"Jackal, The (1997)",Thriller
2767,1688,Anastasia (1997),Animation
2768,1688,Anastasia (1997),Children's
2769,1688,Anastasia (1997),Musical
2770,1689,"Man Who Knew Too Little, The (1997)",Comedy
2771,1689,"Man Who Knew Too Little, The (1997)",Mystery
2772,1690,Alien: Resurrection (1997),Action
2773,1690,Alien: Resurrection (1997),Horror
2774,1690,Alien: Resurrection (1997),Sci-Fi
2775,1692,Alien Escape (1995),Horror
2776,1692,Alien Escape (1995),Sci-Fi
2777,1693,Amistad (1997),Drama
2778,1694,"Apostle, The (1997)",Drama
2779,1695,Artemisia (1997),Drama
2780,1696,Bent (1997),Drama
2781,1696,Bent (1997),War
2782,1697,"Big Bang Theory, The (1994)",Crime
2783,1698,"Boys, Les (1997)",Comedy
2784,1699,"Butcher Boy, The (1998)",Drama
2785,1701,Deconstructing Harry (1997),Comedy
2786,1701,Deconstructing Harry (1997),Drama
2787,1702,Flubber (1997),Children's
2788,1702,Flubber (1997),Comedy
2789,1702,Flubber (1997),Fantasy
2790,1703,For Richer or Poorer (1997),Comedy
2791,1704,Good Will Hunting (1997),Drama
2792,1705,Guy (1996),Drama
2793,1706,Harlem River Drive (1996),Drama
2794,1707,Home Alone 3 (1997),Children's
2795,1707,Home Alone 3 (1997),Comedy
2796,1708,Ill Gotten Gains (1997),Drama
2797,1709,Legal Deceit (1997),Thriller
2798,1710,Man of Her Dreams (1996),Drama
2799,1711,Midnight in the Garden of Good and Evil (1997),Comedy
2800,1711,Midnight in the Garden of Good and Evil (1997),Crime
2801,1711,Midnight in the Garden of Good and Evil (1997),Drama
2802,1711,Midnight in the Garden of Good and Evil (1997),Mystery
2803,1713,Mouse Hunt (1997),Children's
2804,1713,Mouse Hunt (1997),Comedy
2805,1714,Never Met Picasso (1996),Romance
2806,1715,Office Killer (1997),Thriller
2807,1716,"Other Voices, Other Rooms (1997)",Drama
2808,1717,Scream 2 (1997),Horror
2809,1717,Scream 2 (1997),Thriller
2810,1718,Stranger in the House (1997),Thriller
2811,1719,"Sweet Hereafter, The (1997)",Drama
2812,1720,Time Tracers (1995),Action
2813,1720,Time Tracers (1995),Adventure
2814,1720,Time Tracers (1995),Sci-Fi
2815,1721,Titanic (1997),Drama
2816,1721,Titanic (1997),Romance
2817,1722,Tomorrow Never Dies (1997),Action
2818,1722,Tomorrow Never Dies (1997),Romance
2819,1722,Tomorrow Never Dies (1997),Thriller
2820,1723,Twisted (1996),Comedy
2821,1723,Twisted (1996),Drama
